,Date,Time,Station,CAPE,CIN
2205,1992-05-23,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
2206,1992-05-23,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
2207,1992-05-23,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
2208,1992-05-23,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
2209,1992-05-23,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
2210,1992-05-23,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
2211,1992-05-23,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
2212,1992-05-23,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
2213,1992-05-23,12,CHS,0.0 joule / kilogram,0.0 joule / kilogram
2214,1992-05-23,12,TBW,72.08087420228611 joule / kilogram,-1.0696749199693363 joule / kilogram
2215,1992-05-23,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
2216,1992-05-23,0,OAK,2.801237490401379 joule / kilogram,-0.0018631276616197056 joule / kilogram
2217,1992-05-23,0,NKX,0.0 joule / kilogram,-179.3671608347407 joule / kilogram
2218,1992-05-23,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
2219,1992-05-23,0,SLC,568.2428551523606 joule / kilogram,-43.54008912976424 joule / kilogram
2220,1992-05-23,0,GJT,527.60707466787 joule / kilogram,-0.07273250231969089 joule / kilogram
2221,1992-05-23,0,DNR,0.0 joule / kilogram,0.0 joule / kilogram
2222,1992-05-23,0,TUS,0.0 joule / kilogram,0.0 joule / kilogram
2223,1992-05-23,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
2224,1992-05-23,0,INL,12.85607799133593 joule / kilogram,-0.2001190811552383 joule / kilogram
2225,1992-05-23,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
2226,1992-05-23,0,GRB,123.99067289012952 joule / kilogram,-126.47632170825356 joule / kilogram
2227,1992-05-23,0,DDC,1.2743963088457546 joule / kilogram,-0.0011144955300375532 joule / kilogram
2228,1992-05-23,0,AMA,165.06828232750343 joule / kilogram,-30.801661555309014 joule / kilogram
2229,1992-05-23,0,OUN,138.1471053055245 joule / kilogram,-0.00012638881288585792 joule / kilogram
2230,1992-05-23,0,MAF,1261.5741845950806 joule / kilogram,-0.00014647114372166186 joule / kilogram
2231,1992-05-23,0,CRP,1971.1808333186264 joule / kilogram,-10.103579194982707 joule / kilogram
2232,1992-05-23,0,BRO,1229.126897420835 joule / kilogram,-0.0030086701586121887 joule / kilogram
2233,1992-05-23,0,LZK,611.4997182692057 joule / kilogram,-27.781106249071026 joule / kilogram
2234,1992-05-23,0,LCH,2015.8327115880682 joule / kilogram,-0.6238296776703879 joule / kilogram
2235,1992-05-23,0,JAN,57.581622541861805 joule / kilogram,-0.33732245374847364 joule / kilogram
2236,1992-05-23,0,LIX,885.6770600647947 joule / kilogram,-18.239898460118113 joule / kilogram
2237,1992-05-23,0,BNA,5.695772856889473 joule / kilogram,-11.66335663118825 joule / kilogram
2238,1992-05-23,0,TLH,0.0 joule / kilogram,0.0 joule / kilogram
2239,1992-05-23,0,WMW,0.0 joule / kilogram,0.0 joule / kilogram
2240,1992-05-23,0,BUF,0.0 joule / kilogram,0.0 joule / kilogram
2241,1992-05-23,0,ALB,0.0 joule / kilogram,0.0 joule / kilogram
2242,1992-05-23,0,CAR,0.0 joule / kilogram,0.0 joule / kilogram
2243,1992-05-23,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
2244,1992-05-23,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
2245,1992-05-23,0,PIT,0.0 joule / kilogram,0.0 joule / kilogram
2246,1992-05-23,0,IAD,0.0 joule / kilogram,0.0 joule / kilogram
2247,1992-05-23,0,GSO,0.0 joule / kilogram,0.0 joule / kilogram
2248,1992-05-23,0,CHS,0.0 joule / kilogram,0.0 joule / kilogram
2249,1992-05-23,0,TBW,62.82703935062883 joule / kilogram,-0.04033007926076311 joule / kilogram
2250,1992-05-27,12,MFR,0.0 joule / kilogram,0.0 joule / kilogram
2251,1992-05-27,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
2252,1992-05-27,12,OAK,0.0 joule / kilogram,0.0 joule / kilogram
2253,1992-05-27,12,NKX,0.0 joule / kilogram,0.0 joule / kilogram
2254,1992-05-27,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
2255,1992-05-27,12,SLC,498.0701568566011 joule / kilogram,-84.63811706054132 joule / kilogram
2256,1992-05-27,12,GJT,464.16177886258527 joule / kilogram,-0.3113994177757726 joule / kilogram
2257,1992-05-27,12,DNR,0.0 joule / kilogram,0.0 joule / kilogram
2258,1992-05-27,12,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
2259,1992-05-27,12,TUS,6.677001327437911 joule / kilogram,-332.0933595486663 joule / kilogram
2260,1992-05-27,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
2261,1992-05-27,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
2262,1992-05-27,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
2263,1992-05-27,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
2264,1992-05-27,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
2265,1992-05-27,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
2266,1992-05-27,12,DDC,0.0 joule / kilogram,0.0 joule / kilogram
2267,1992-05-27,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
2268,1992-05-27,12,AMA,0.0 joule / kilogram,0.0 joule / kilogram
2269,1992-05-27,12,OUN,0.0 joule / kilogram,0.0 joule / kilogram
2270,1992-05-27,12,MAF,0.0 joule / kilogram,-1.6378333064401434 joule / kilogram
2271,1992-05-27,12,DRT,0.0 joule / kilogram,0.0 joule / kilogram
2272,1992-05-27,12,CRP,0.0 joule / kilogram,0.0 joule / kilogram
2273,1992-05-27,12,ADN,1428.5582548621242 joule / kilogram,-6.570497862608605 joule / kilogram
2274,1992-05-27,12,BRO,652.2809188790794 joule / kilogram,-244.25868499047672 joule / kilogram
2275,1992-05-27,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
2276,1992-05-27,12,LCH,554.6589615428908 joule / kilogram,-18.53690424375249 joule / kilogram
2277,1992-05-27,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
2278,1992-05-27,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
2279,1992-05-27,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
2280,1992-05-27,12,TLH,9.503208946549346 joule / kilogram,-227.28345681958814 joule / kilogram
2281,1992-05-27,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
2282,1992-05-27,12,BUF,1.2344034971752813 joule / kilogram,-19.2876525753454 joule / kilogram
2283,1992-05-27,12,ALB,0.015844215919582297 joule / kilogram,-2.4581253063113064 joule / kilogram
2284,1992-05-27,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
2285,1992-05-27,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
2286,1992-05-27,12,CHH,1.0737705723083073 joule / kilogram,-6.868450727086431 joule / kilogram
2287,1992-05-27,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
2288,1992-05-27,12,IAD,1.3700434692872672 joule / kilogram,-11.927600243790156 joule / kilogram
2289,1992-05-27,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
2290,1992-05-27,12,GSO,2.974372741695597 joule / kilogram,-15.849327536166694 joule / kilogram
2291,1992-05-27,12,CHS,0.0 joule / kilogram,0.0 joule / kilogram
2292,1992-05-27,12,TBW,284.89420857974767 joule / kilogram,-108.01354619859596 joule / kilogram
2293,1992-05-27,0,MFR,0.0 joule / kilogram,0.0 joule / kilogram
2294,1992-05-27,0,BOI,9.450687948709222 joule / kilogram,-9.281696590414944 joule / kilogram
2295,1992-05-27,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
2296,1992-05-27,0,NKX,0.0 joule / kilogram,0.0 joule / kilogram
2297,1992-05-27,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
2298,1992-05-27,0,SLC,0.0 joule / kilogram,0.0 joule / kilogram
2299,1992-05-27,0,GJT,0.0 joule / kilogram,0.0 joule / kilogram
2300,1992-05-27,0,DNR,0.0 joule / kilogram,0.0 joule / kilogram
2301,1992-05-27,0,ABQ,11.953369030451999 joule / kilogram,-23.565467932743015 joule / kilogram
2302,1992-05-27,0,TUS,33.9104378001436 joule / kilogram,-105.90722916323983 joule / kilogram
2303,1992-05-27,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
2304,1992-05-27,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
2305,1992-05-27,0,INL,0.0 joule / kilogram,0.0 joule / kilogram
2306,1992-05-27,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
2307,1992-05-27,0,GRB,0.0 joule / kilogram,-41.73952967420887 joule / kilogram
2308,1992-05-27,0,LBF,0.0 joule / kilogram,0.0 joule / kilogram
2309,1992-05-27,0,DDC,8.703734699329399 joule / kilogram,-0.0001362479816208719 joule / kilogram
2310,1992-05-27,0,TOP,11.83122161867894 joule / kilogram,-0.03058288894244638 joule / kilogram
2311,1992-05-27,0,AMA,0.0 joule / kilogram,0.0 joule / kilogram
2312,1992-05-27,0,OUN,11.284421398945685 joule / kilogram,-0.00012600103957853534 joule / kilogram
2313,1992-05-27,0,MAF,101.91431170954411 joule / kilogram,-0.00021246794708624372 joule / kilogram
2314,1992-05-27,0,DRT,558.1967760380401 joule / kilogram,-0.00012927999576290623 joule / kilogram
2315,1992-05-27,0,CRP,1397.1846510012247 joule / kilogram,-0.5391848409687147 joule / kilogram
2316,1992-05-27,0,BRO,888.9072064377675 joule / kilogram,-153.14091182239682 joule / kilogram
2317,1992-05-27,0,LZK,69.71248497478577 joule / kilogram,-2.7616624755450605 joule / kilogram
2318,1992-05-27,0,LCH,874.8193428727708 joule / kilogram,-58.3262107346053 joule / kilogram
2319,1992-05-27,0,JAN,727.5356591761604 joule / kilogram,-2.20081990764002 joule / kilogram
2320,1992-05-27,0,LIX,499.7995347632019 joule / kilogram,-115.29775318965474 joule / kilogram
2321,1992-05-27,0,BNA,87.97432414048987 joule / kilogram,-6.09752868363441 joule / kilogram
2322,1992-05-27,0,TLH,328.3629439174316 joule / kilogram,-22.169002184732005 joule / kilogram
2323,1992-05-27,0,WMW,121.43725526052228 joule / kilogram,-0.0354285202797354 joule / kilogram
2324,1992-05-27,0,BUF,0.0 joule / kilogram,0.0 joule / kilogram
2325,1992-05-27,0,ALB,0.0 joule / kilogram,0.0 joule / kilogram
2326,1992-05-27,0,CAR,0.0 joule / kilogram,-64.8324686012444 joule / kilogram
2327,1992-05-27,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
2328,1992-05-27,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
2329,1992-05-27,0,PIT,0.0 joule / kilogram,0.0 joule / kilogram
2330,1992-05-27,0,IAD,18.286472195821844 joule / kilogram,-0.5065409309963851 joule / kilogram
2331,1992-05-27,0,WAL,1.1232371774359469 joule / kilogram,-0.0025573561156132475 joule / kilogram
2332,1992-05-27,0,GSO,0.0 joule / kilogram,0.0 joule / kilogram
2333,1992-05-27,0,CHS,470.1257608695874 joule / kilogram,-37.30278867863413 joule / kilogram
2334,1992-05-27,0,TBW,956.7008537591386 joule / kilogram,-8.513915947344783 joule / kilogram
2335,1992-05-30,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
2336,1992-05-30,12,OAK,2.638638066433852 joule / kilogram,-0.0010410434801972268 joule / kilogram
2337,1992-05-30,12,NKX,0.0 joule / kilogram,0.0 joule / kilogram
2338,1992-05-30,12,GGW,7.567018854604581 joule / kilogram,-11.638373301744746 joule / kilogram
2339,1992-05-30,12,SLC,276.13034505189864 joule / kilogram,-206.47717773781585 joule / kilogram
2340,1992-05-30,12,GJT,12.53966530054946 joule / kilogram,-95.4522567051108 joule / kilogram
2341,1992-05-30,12,DNR,0.0 joule / kilogram,0.0 joule / kilogram
2342,1992-05-30,12,ABQ,180.76517764584895 joule / kilogram,-3.7168685527802205 joule / kilogram
2343,1992-05-30,12,TUS,3.0556187171771487 joule / kilogram,-552.5049097173084 joule / kilogram
2344,1992-05-30,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
2345,1992-05-30,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
2346,1992-05-30,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
2347,1992-05-30,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
2348,1992-05-30,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
2349,1992-05-30,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
2350,1992-05-30,12,DDC,0.0 joule / kilogram,0.0 joule / kilogram
2351,1992-05-30,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
2352,1992-05-30,12,AMA,0.0 joule / kilogram,0.0 joule / kilogram
2353,1992-05-30,12,OUN,0.0 joule / kilogram,0.0 joule / kilogram
2354,1992-05-30,12,MAF,0.0 joule / kilogram,0.0 joule / kilogram
2355,1992-05-30,12,DRT,0.0 joule / kilogram,0.0 joule / kilogram
2356,1992-05-30,12,CRP,0.0 joule / kilogram,0.0 joule / kilogram
2357,1992-05-30,12,ADN,0.0 joule / kilogram,0.0 joule / kilogram
2358,1992-05-30,12,BRO,0.0 joule / kilogram,0.0 joule / kilogram
2359,1992-05-30,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
2360,1992-05-30,12,LCH,16.728089979765013 joule / kilogram,-9.777271285749968 joule / kilogram
2361,1992-05-30,12,JAN,0.0009543592426471149 joule / kilogram,-14.85462004994272 joule / kilogram
2362,1992-05-30,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
2363,1992-05-30,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
2364,1992-05-30,12,TLH,2.2018318264079797 joule / kilogram,-280.9468142530462 joule / kilogram
2365,1992-05-30,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
2366,1992-05-30,12,BUF,1.0772044207800993 joule / kilogram,-6.177254790490441 joule / kilogram
2367,1992-05-30,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
2368,1992-05-30,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
2369,1992-05-30,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
2370,1992-05-30,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
2371,1992-05-30,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
2372,1992-05-30,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
2373,1992-05-30,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
2374,1992-05-30,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
2375,1992-05-30,12,CHS,721.4777093507746 joule / kilogram,-30.024103492819904 joule / kilogram
2376,1992-05-30,12,TBW,0.0001444653001743022 joule / kilogram,-276.34461972025827 joule / kilogram
2377,1992-05-30,0,MFR,0.0 joule / kilogram,0.0 joule / kilogram
2378,1992-05-30,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
2379,1992-05-30,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
2380,1992-05-30,0,NKX,0.0 joule / kilogram,0.0 joule / kilogram
2381,1992-05-30,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
2382,1992-05-30,0,SLC,775.7599231337576 joule / kilogram,-1.1373447894495268 joule / kilogram
2383,1992-05-30,0,DNR,0.0 joule / kilogram,0.0 joule / kilogram
2384,1992-05-30,0,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
2385,1992-05-30,0,TUS,417.3070813343677 joule / kilogram,-109.75247293389046 joule / kilogram
2386,1992-05-30,0,BIS,7.491292434698734 joule / kilogram,-33.99815766890268 joule / kilogram
2387,1992-05-30,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
2388,1992-05-30,0,INL,0.0 joule / kilogram,0.0 joule / kilogram
2389,1992-05-30,0,YMO,0.7079762890660066 joule / kilogram,-24.265587886212465 joule / kilogram
2390,1992-05-30,0,GRB,0.0 joule / kilogram,0.0 joule / kilogram
2391,1992-05-30,0,LBF,0.0 joule / kilogram,0.0 joule / kilogram
2392,1992-05-30,0,DDC,33.6945582008162 joule / kilogram,-0.00013903448812183533 joule / kilogram
2393,1992-05-30,0,TOP,0.0 joule / kilogram,0.0 joule / kilogram
2394,1992-05-30,0,AMA,0.0 joule / kilogram,0.0 joule / kilogram
2395,1992-05-30,0,OUN,26.770148219534907 joule / kilogram,-0.5562691099122058 joule / kilogram
2396,1992-05-30,0,MAF,0.0 joule / kilogram,0.0 joule / kilogram
2397,1992-05-30,0,DRT,41.6295692698616 joule / kilogram,-0.0001733228077390566 joule / kilogram
2398,1992-05-30,0,CRP,0.0 joule / kilogram,0.0 joule / kilogram
2399,1992-05-30,0,BRO,0.0 joule / kilogram,0.0 joule / kilogram
2400,1992-05-30,0,LZK,20.61052268210917 joule / kilogram,-12.720300369026688 joule / kilogram
2401,1992-05-30,0,LCH,5.788701628229861 joule / kilogram,-2.074473065408386 joule / kilogram
2402,1992-05-30,0,JAN,0.0 joule / kilogram,0.0 joule / kilogram
2403,1992-05-30,0,LIX,701.0290965433087 joule / kilogram,-0.2973388567455903 joule / kilogram
2404,1992-05-30,0,BNA,0.0 joule / kilogram,0.0 joule / kilogram
2405,1992-05-30,0,TLH,1396.5878815427002 joule / kilogram,-5.227019517469036 joule / kilogram
2406,1992-05-30,0,WMW,0.0 joule / kilogram,0.0 joule / kilogram
2407,1992-05-30,0,BUF,0.0 joule / kilogram,0.0 joule / kilogram
2408,1992-05-30,0,ALB,0.0 joule / kilogram,0.0 joule / kilogram
2409,1992-05-30,0,CAR,16.80656910972096 joule / kilogram,-75.17375500610075 joule / kilogram
2410,1992-05-30,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
2411,1992-05-30,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
2412,1992-05-30,0,IAD,4.155863442362465 joule / kilogram,-28.42582180638045 joule / kilogram
2413,1992-05-30,0,WAL,0.5402191456574749 joule / kilogram,-0.00011317569815659371 joule / kilogram
2414,1992-05-30,0,GSO,0.0 joule / kilogram,0.0 joule / kilogram
2415,1992-05-30,0,CHS,261.35106767003504 joule / kilogram,-43.63477267241998 joule / kilogram
2416,1992-05-30,0,TBW,258.2999462318627 joule / kilogram,-61.02541165585863 joule / kilogram
2417,1992-05-31,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
2418,1992-05-31,12,OAK,0.0 joule / kilogram,0.0 joule / kilogram
2419,1992-05-31,12,NKX,0.0 joule / kilogram,0.0 joule / kilogram
2420,1992-05-31,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
2421,1992-05-31,12,SLC,0.0 joule / kilogram,0.0 joule / kilogram
2422,1992-05-31,12,DNR,0.0 joule / kilogram,0.0 joule / kilogram
2423,1992-05-31,12,TUS,0.0 joule / kilogram,0.0 joule / kilogram
2424,1992-05-31,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
2425,1992-05-31,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
2426,1992-05-31,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
2427,1992-05-31,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
2428,1992-05-31,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
2429,1992-05-31,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
2430,1992-05-31,12,DDC,0.11293247718361198 joule / kilogram,-10.288733353488274 joule / kilogram
2431,1992-05-31,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
2432,1992-05-31,12,AMA,5.816700680154691 joule / kilogram,-82.89657924632932 joule / kilogram
2433,1992-05-31,12,OUN,0.0 joule / kilogram,0.0 joule / kilogram
2434,1992-05-31,12,MAF,68.05138722257296 joule / kilogram,-0.0001407051403992236 joule / kilogram
2435,1992-05-31,12,DRT,0.0 joule / kilogram,0.0 joule / kilogram
2436,1992-05-31,12,CRP,963.0421846599444 joule / kilogram,-4.983687642219897 joule / kilogram
2437,1992-05-31,12,ADN,59.275462092746324 joule / kilogram,-0.00022808422229004486 joule / kilogram
2438,1992-05-31,12,BRO,2170.990416571211 joule / kilogram,-5.456345492752747 joule / kilogram
2439,1992-05-31,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
2440,1992-05-31,12,LCH,0.0 joule / kilogram,0.0 joule / kilogram
2441,1992-05-31,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
2442,1992-05-31,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
2443,1992-05-31,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
2444,1992-05-31,12,TLH,0.0 joule / kilogram,0.0 joule / kilogram
2445,1992-05-31,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
2446,1992-05-31,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
2447,1992-05-31,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
2448,1992-05-31,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
2449,1992-05-31,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
2450,1992-05-31,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
2451,1992-05-31,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
2452,1992-05-31,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
2453,1992-05-31,12,GSO,0.4928721333939722 joule / kilogram,-45.59596099245753 joule / kilogram
2454,1992-05-31,12,CHS,64.42443428109951 joule / kilogram,-8.60936084079906 joule / kilogram
2455,1992-05-31,12,TBW,0.0 joule / kilogram,0.0 joule / kilogram
2456,1992-05-31,0,MFR,0.26532077955158145 joule / kilogram,-37.99746703075195 joule / kilogram
2457,1992-05-31,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
2458,1992-05-31,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
2459,1992-05-31,0,NKX,0.0 joule / kilogram,0.0 joule / kilogram
2460,1992-05-31,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
2461,1992-05-31,0,SLC,0.0 joule / kilogram,0.0 joule / kilogram
2462,1992-05-31,0,DNR,259.34049925606337 joule / kilogram,-62.89080614957962 joule / kilogram
2463,1992-05-31,0,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
2464,1992-05-31,0,TUS,297.53554164791467 joule / kilogram,-4.068503454473285 joule / kilogram
2465,1992-05-31,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
2466,1992-05-31,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
2467,1992-05-31,0,INL,67.12079231209862 joule / kilogram,-136.72025065080442 joule / kilogram
2468,1992-05-31,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
2469,1992-05-31,0,GRB,24.36198925932186 joule / kilogram,-57.54284154487579 joule / kilogram
2470,1992-05-31,0,LBF,31.656066193070384 joule / kilogram,-0.0047690064501374535 joule / kilogram
2471,1992-05-31,0,DDC,0.0 joule / kilogram,0.0 joule / kilogram
2472,1992-05-31,0,TOP,0.0 joule / kilogram,0.0 joule / kilogram
2473,1992-05-31,0,AMA,0.0 joule / kilogram,0.0 joule / kilogram
